StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location
ajjt,Tree Side Nasi Lemak (Ridgewood),Asian,4.5,29,singapore,"2 Ridgewood Close #15-02 The Trizon,"
ajqs,Kaiza (Senja Close),Beverages,0,0,singapore,"BLK 642 Senja Cl, #01-05,"
ajrf,Thai Lunch Box (Lengkok Bahru),Asian,0,0,singapore,"BLK 55 , LENGKOK BAHRU, #09-431 151055,"
ajrt,Shi Feng Xiao Chu (Koufu Tampines Mart),Chinese,4.4,13,singapore,"9 Tampines Street 32, #01-10/11/12/13/14 Tampines Mart,"
ajwe,Heng Kee Delights Bak Kut Teh 興記古早味肉骨茶 (Geylang East Avenue 3),Singaporean,0,0,singapore,"1015 Geylang East Avenue 3 #01-109 (Guan Guan Kopitiam), Singapore 389730,"
akd5,Rekab Cafe (Sister Brand of TwoBakeBoys),Dessert,4.9,20,singapore,"The Clementi Mall, 3155 Commonwealth Ave W, #04-K4 SG129588,"
akf0,MS Inasal (MS BBQ),Filipino,5,660,singapore,"17 , petir road , #02-15/20 ,Hillion Mall , 678278,"
akmd,Jetaway Foodhub (Changi Village),,4.9,77,singapore,"5 Changi Village Road 01-2051 500005 The Asli Malaysia,"
akon,Pontian Wanton Noodles (Ang Mo Kio),Chinese,4.9,208,singapore,"53 Ang Mo Kio Avenue 3 #B2-49,"
akwe,Thai Kinn Dee (Bukit Merah Central),Thai,5,510,singapore,"3752 Bukit Merah Central, Bukit Merah Central Eating House SG159848,"
al4w,Bobo's Fruit Bar (Pasir Panjang),Healthy,5,20,singapore,"332A Pasir Panjang Rd, #01-25, Singapore 117381, S 117381,"
alha,Tasty Wok (209 Bedok Central) - Islandwide,Chinese,5,199,singapore,"Blk 209 New Upper Changi Road #01-633 Singapore 460209 (Bedok Central),"
alsh,Shao 燒 Modern Teochew Dining (Rangoon Road),Chinese,4.9,11,singapore,"223 Rangoon Road #01-01/02 S218460, S 218460,"
alug,Jia Xiang Wei Yellow Braised Chicken (Edgedale Plains),Asian,2.3,5,singapore,"660A Edgedale Plains, #02-01, SG821660,"
alwk,Siriwan Thai Restaurant (CT Hub 2) - Islandwide,Thai,4.8,158,singapore,"114 Lavender St.#01-14
CT Hub 2 Singapore 338729,"
am3a,Al Hadheerah Express (Hdb Hub),Indian,4.9,104,singapore,"480 Lorong 6 Toa Payoh, #B1-01 (R1), Singapore 310480,"
ambg,Pastaria Abate (Neil Road) - Islandwide,Italian,0,0,singapore,"86 Neil Road Singapore 088846,"
amd2,Egg Bro (NTU),Chinese,0,0,singapore,"50 Nanyang, South Spine, B Food Court Canteen (Canteen B(Stall opposite Mixed Rice/Next to toilet),"
amgp,Wen wen noodle house pte ltd (Grantral Mall),Asian,0,0,singapore,"Born Hokkien Prawn Mee, MacPherson Rd 601 GRANTRAL MALL M CONNECT #01-48, 368242 MacPherson, East, Singapore, Singapore,"
amqz,Chai's Teppanyaki Omu Rice  (Koufu Buangkok Square),,4.9,43,singapore,"991 Buangkok Link #02-21,"
ams1,Gyu San Japanese Sando & Charcoal Bar ( 583 Orchard Road),Japanese,5,18,singapore,"583 Orchard Road, #01-28 Forum The Shopping Mall, S238884,"
an0z,Heybo (Fusionopolis) - Islandwide,Healthy,4.9,12,singapore,"1 Fusionopolis Way, #01-03, Connexis 138632,"
an4l,SPICED PALACE (101 Balestier Rd),Indian,4.5,14,singapore,"301 Ubi Ave 1, Stall 9 400301,"
an52,each a cup (Bukit Batok Street 11),,5,13,singapore,"153 Bukit Batok Street 11 #01-284,"
anp9,Now Pizza (Funan),American,5,297,singapore,"B2 31,Funan Mall,107 North Bridge Rd, Singapore 179105,"
anrp,Habibi Kebs (Upper East Coast),Asian,0,0,singapore,"Habibi Kebs, Changi Rd 430, 419872 Upper East Coast, East, Singapore, Singapore,"
antn,Hua Shuang Kitchen (Ghim Moh) - Islandwide,Mala Xiang Guo,0,0,singapore,"Blk 19 Ghim Moh Road, @01-229 Singapore,"
ao4j,Humfull Prawn Laksa (Bukit Batok),Singaporean,4.6,8,singapore,"323 Bukit Batok Street 33 #01-114 Coffee & Tea,"
ao9i,Hadya’s Kebab & Grill Corner @ Thomson Road - Restaurant Delivery,,1.8,20,singapore,"159 Thomson Rd (Goldhill Centre) Singapore 307612,"
aoeo,Blk 826 Hokkien Prawn Mee (Tampines Street 81),Noodles,4.8,57,singapore,"Tampines Street 81 Block 826 520826,"
aolo,Mb Dynasty (Paya Lebar),,0,0,singapore,"Potong Pasir Ave 1 120, 350120 Paya Lebar, East, Singapore, Singapore,"
aopo,CHUAN COURT MALA POT 川香阁 (Waterloo Street),Chinese,0,0,singapore,"261 Waterloo Street 01-29 Stall 07, S 180261,"
aos1,Boon Tong Kee (Star Vista),Chicken Rice,4.9,481,singapore,"1 Vista Exchange Green, #B1-07/41,"
aoux,Wok Hei Tze Char (West Mall) - Islandwide,Chinese,0,0,singapore,"1 Bukit Batok Central Link #01-38/39 West Mall 658713,"
ap1m,Guru Curry Prata House Indian Restaurant (1001 Yishun),Asian,4.4,13,singapore,"1001 Yishun Industrial Park A #01-1001 S768743,"
ap4s,Lebua Thai (Bijou),,0,0,singapore,"Jln Mat Jambol 4, 119555 Pasir Panjang, Outer Central, Singapore, Singapore,"
apde,Zhen Jie Prawn Noodle (E!Avenue),Chinese,0,0,singapore,"Downtown East E!Avenue 1 Pasir Ris Cl, #01-335 (Stall 3),"
apfd,Skewer Master Fook Hai (South Bridge Road),Chinese,4.9,183,singapore,"Unit 0114 South Bridge Rd 150, 058727 Chinatown, Central, Singapore, Singapore,"
apgv,Queic by Olivia (Kreta Ayer),Asian,0,0,singapore,"Kreta Ayer Rd 41, 089003 Chinatown, Central, Singapore, Singapore,"
aphn,Au Mariage Wine and Dine (Stanley Street),,0,0,singapore,"10 Stanley St , 068729 Singapore,"
apj6,Yi Qian Hong Kong Cafe (City Square Mall),Chinese,0,0,singapore,"City Square Mall #B1-01/02/03, 180 Kitchener Road SG208539,"
apnz,Chocabloc (Bedok North Street 4),Cakes,5,59,singapore,"#01-179, 86 Bedok North Street 4, 460086,"
aprs,Peng Guan Bak Kwa (Rochor Road),,0,0,singapore,"149 Rochor Road #B1-22 S188425, S 188425,"
aq1i,Fu Xiao Fish Soup 福笑鱼汤 (PLQ Mall),Seafood,4.6,12,singapore,"10 Paya Lebar Rd, #04-11 Stall 16, Singapore 409057,"
aq2x,Da Yan Mala Xiang Guo (Tiong Bahru),Chinese,5,192,singapore,"18 Jalan Membina, #01-01, Bukit Merah, 164018,"
aq92,Wingsplus (Holland Piazza),Western,4.9,101,singapore,"3 Lor Liput, B1-07, Holland Piazza, S 277725,"
aqk1,KING'S BIRYANI & BBQ RESTAURANT (157 Kitchener Road ),Indian,4.3,11,singapore,"157 Kitchener road 208529 01-01,"
aqng,KL Claypot Rice 吉隆坡砂煲饭 (Toa Payoh),Asian,4.7,134,singapore,"Block 21, Lorong 7 Toa Payoh, #01-298 (S) 310021,"
aqoz,Chuan Court BBQ Mala Pot (JTC Bedok Food City),,4.8,10,singapore,"1550 Bedok North Avenue 4 #04-18/K15, JTC Bedok Food City, Singapore 489950,"
aqud,Hup Seng Huat Seafood (777 Eating House),Fried Rice,4.9,36,singapore,"630 Yishun Street 61, #01-57, Singapore 760630,"
aqwu,Monster Curry (Paya Lebar Square),Chicken,5,736,singapore,"60 Paya Lebar Road #01-57 Paya Lebar Square,"
ar3f,Yu Ling Yong Tau Foo (Tampines),Asian,4.9,376,singapore,"445 Tampines street 42 #01-14,"
arf5,The Pack Good Food Bar (Aperia Mall) - Restaurant Delivery,Healthy,5,72,singapore,"12 Kallang Avenue, Aperia Mall, Unit 01-30 The Pack,"
arfz,Aristocrat Cuisine (Lucky Plaza),Vietnamese,4.9,51,singapore,"304 ORCHARD ROAD 03-16/17/18 LUCKY PLAZA,"
arho,Time for Thai (The Woodleigh Mall),Thai,5,124,singapore,"11 Bidadari Park Dr, B1-K38 The Woodleigh Mall 367803,"
asg2,Soulfood Nasi Lemak (Chomp Chomp),Asian,5,10,singapore,"Kensington Park Rd 20 #01-13, 557269 Serangoon, North, Singapore, Singapore,"
asjv,Ayam Baekz (Punggol Central) - Home-Based Vendor,,4.9,385,singapore,"822623,  punggol spectra #11-356, 822623 Punggol, North, Singapore, Singapore,"
asnn,YI FANG TAIWAN FRUIT TEA (Pasir Ris Mall),Bubble Tea,4.7,20,singapore,"7 PASIR RIS CENTRAL #B1-K11 PASIR RIS MALL,"
asp5,Zesty Acai (Choa Chu Kang),Dessert,5,41,singapore,"282 Choa Chu Kang Avenue 3, #12-432, 680282,"
asru,Dim Sum Master (Fusionopolis),Chinese,4.8,17,singapore,"1 Fusionopolis Way #02-01/02,"
asuq,CHICKEN HOUSE BY FORTUNE IN YOUR MOUTH (Telok Blangah),Chicken,0,0,singapore,"118, Depot Rd, Telok Blangah Stall No 8 Outer Central, BUKIT MERAH,"
asz4,Madam Ang KK (Katong),Asian,0,0,singapore,"80 Marine Parade Rd, #01-K1 & #01-K41, Singapore 449269, S 449269,"
at6v,Tbakeco (2 Kung Chong),Pasta,4.9,38,singapore,"2 Kung Chong Road, AA Centre #04-01, S 159140,"
at8x,The Floating Hog (Sam Leong) - Islandwide,,0,0,singapore,"11 Sam Leong Road #04-05,"
ath2,Sanchos Taqueria (Paragon),Mexican,3.8,11,singapore,"290 Orchard Rd, #B1-20,"
atig,Fantastic Handmade Noodles (Food Republic - Wisma Atria),Noodles,4.3,187,singapore,"435 Orchard Road #04-02,"
atql,Bao Tian Xia (People's Park Complex) - Islandwide,Dim Sum ,5,6,singapore,"1 Park Road Kiosk #01-K99E People's Park Complex,"
attq,Singthai (Novena),Thai,0,0,singapore,"Thomson Rd 275 #01-07 novena regency, 307645 Novena, Central, Singapore, Singapore,"
atwh,Penang Kitchen (14 Scotts Rd) - Islandwide,Asian,0,0,singapore,"14 Scotts Road #03-89 Far East Plaza, 14 Scotts Rd, #03-89, Singapore 228213,"
au0g,Coffee Buddys (Bedok South Avenue),,4.4,7,singapore,"69 Bedok South Avenue 3 #01-1468,"
au17,Xin Yu Korean Cuisine (Changi General Hospital),,4.8,11,singapore,"2 Simei Street 3 #01-20, Changi General Hospital, Singapore, 529889,"
au3m,Pita Tree Kebabs (Marina One),Mediterranean,4.9,51,singapore,"5 Straits View #B2-37 Marina One East Tower,"
au6l,Mypizza (The Brooks I),Pizza,5,30,singapore,"60 Springside Walk #01-07 The Brooks 1 SG786020,"
aulf,Ho-Bee Roasted Food (AMK 628 Hawker Centre),Chinese,0,0,singapore,"628 Ang Mo Kio Ave 4, #01-84, Singapore 560628,"
aumg,Mehlah Meokja - Korean Muslim Owned (Tampines),,5,62,singapore,"JTC SPACE, 10 Tampines North Drive 4 #01-05 SG528553, S 528553,"
aunb,Otou-San Hokkaido Donburi (Zhongshan Mall) - Islandwide,Asian,0,0,singapore,"20 Ah Hood Road #01-12 Zhongshan Mall,"
av55,Malay Food Stall by BigPawPawsBBQ (St George's Road),Malaysian,4.5,5,singapore,"Blk 3 St George’s Rd #01-67 S(320003),"
avc4,Two Blur Guys (Jalan Besar) - Islandwide,American,4.9,9,singapore,"387 Jln Besar,"
ave6,Tasty Corner (Serangoon),Indian,4.8,113,singapore,"Verdun Rd 24, 207282 Serangoon, North, Singapore, Singapore,"
avg5,Lu Ke (Tampines),,4.6,8,singapore,"B1-26/28, smu school of economics singapore 178901,"
avgo,Le Cafe Vie5 (Upper Paya Lebar Road),Vietnamese,4.9,38,singapore,"151 Upper Paya Lebar Road, Singapore 534851,"
avo5,Panda Bar (The Brooks I @ Springside Walk),Asian,4.9,19,singapore,"60 Springside Walk, The Brooks I, #01-11 & 12, (S) 786020,"
avop,habit (One Holland Village),Salads,4.9,86,singapore,"7 HOLLAND VILLAGE WAY, #01-53, S275748,"
avrl,Mun Zuk (Westgate),Porridge,5,1477,singapore,"3 Gateway Drive #B2-K1 Westgate,"
avuu,SHAHI DARBAR (Boat Quay) - Restaurant Delivery,Indian,0,0,singapore,"36 BOAT QUAY,"
avxv,CCK 302 Ngoh Hiang Prawn Cracker (Choa Chu Kang Ave 4),Singaporean,4.9,320,singapore,"#01-719, 302 Choa Chu Kang Avenue 4, Singapore 680302,"
avza,Good Combo Mala Tang 左煮右烤麻辣烫 (HH @ Kallang),Asian,0,0,singapore,"HH @ Kallang, 56 Kallang Pudding Rd, S349328, S 349328,"
aw3q,Zah Delights Indian Muslim food (Yishun),,0,0,singapore,"ZAHDELIGHTS, Yishun Ave 7 171, 760171 Yishun, North, Singapore, Singapore,"
aw6u,Renee's Classic (Koufu @ YewTee Point),Western,4.9,762,singapore,"21 Choa Chu Kang North 6, #B1-17,22. Yew Tee Point, Koufu MR 2, Singapore 689578,"
awb7,Maze Soba Hototogisu (Funan),Japanese,0,0,singapore,"107 North Bridge Road, #01-11 (Funan) 179105,"
awmx,Parched (Aspial One),Dessert,4.9,41,singapore,"Aspial One, Atrium Space, 55 Ubi Ave 3, 408864, S 408864,"
awo1,No 8 chicken duck rice 8号鸡饭烧腊 (AMK Tech I Building),Singaporean,0,0,singapore,"Address:  1 Ang Mo Kio Industrial Park 2A, #02-06A Stall 8 AMK Tech I Singapore,"
awqi,Yan Xi Tang 延禧堂 (NEWest),Tea,5,493,singapore,"NEWest, 1 West Coast Drive, #01-k26,"
awzd,Whampoa Chee Cheong Fun 安邦美食 (Whampoa Makan Place),,0,0,singapore,"91 Whampoa Drive #01-29, Whampoa Food Centre, Singapore 320091,"
awzh,Cafe Usagi (Suntec City),Singaporean,0,0,singapore,"3 TEMASEK BOULEVARD #02-615A SUNTEC CITY MALL Suntec Tower 4,"
awzs,Happiness Sunbo Chicken Rice (Woodlands Bizhub),Asian,0,0,singapore,"190 WOODLANDS INDUSTRIAL PARK E5 #01-01 WOODLANDS BIZHUB SINGAPORE 757516, S 757516,"
ax4b,The Viet Roti (Joo Chiat),Vietnamese,5,58,singapore,"290k joo chiat road Singapore,"
axdq,Nana’s Coffee (458 Hougang Ave 10),Coffee,5,135,singapore,"Blk 458 Hougang Ave 10 #07-413,"
axjm,HAANDI-AUTHENTIC INDIAN RESTAURANT (89 pasir Panjang Rd) - Restaurant Delivery,,4.4,20,singapore,"89 pasir Panjang Road Singapore 118511,"
axnv,Chao Qian Seafood & BBQ Restaurant (Punggol),Chinese,4.9,148,singapore,"Chao Qian Seafood & BBQ Restaurant 潮签海鲜烧烤大排档, Sentul Cres 9 PUNGGOL SAFRA #02-05, 828654 Punggol, North, Singapore, Singapore,"
axps,Ah Keat Pig's Organ Soup And Kway Chap 阿吉猪什汤粿汁 (211 Marsiling Crescent),Noodles,5,198,singapore,"211 Marsiling Cres, Singapore,"
axrc,Al Rayyan Thai Seafood Restaurant (10 Jalan Masjid),Thai,5,167,singapore,"No. 10 Jalan Masjid,"
axs3,Curry Paradise (Hougang Avenue 9),Indian,4.7,47,singapore,"932 Hougang Avenue 9 SG532932,"
axzg,Let's Grill Western Food (Tampines North Drive),American,5,17,singapore,"Blk 610 Tampines North Drive 1 t01-02 Singapore 520610,"
ay6u,Dessert Gallery (Liang Seah),Dessert,4.9,62,singapore,"16 Liang Seah St, Liang Seah St 16, 189037 Bugis/City Hall, Central, Singapore, Singapore,"
ay9n,Bu Jian Bu San Chinese Restaurant 不见不散中餐馆 (Jalan Besar),,4.9,60,singapore,"49 Jln Besar, Singapore, 208805,"
ayai,Aaseef Restaurant - Authentic  Indian Restaurant (Upper Aljunied Road),Asian,4.4,11,singapore,"383 UPPER ALJUNIED ROAD, SINGAPORE,"
ayem,Al Fazilah (Woodlands),,4.3,60,singapore,"Blk 515A woodlands drive 14, #01-181, 731515,"
ayet,KuaFood 夸父炸串 (New Bridge Rd),Asian,4.9,134,singapore,"133 New Bridge Road. #B1-51C Chinatown Point, S 59413,"
ayfu,Palki Indian Tandoor & Szechwan Authentic Indian Restaurant (208C Clementi) - Restaurant Delivery,Indian,3.8,21,singapore,"208C CLEMENTI AVENUE 6 #01-01 123208,"
aykm,Pang Zi Durian And Ice Cream House (Jurong West Street 41),Ice Cream,5,114,singapore,"492 Jurong West Street 41, #01 18, West, Jurong West,,"
aym7,AMA Indian foods (Aljunied Avenue 2),Indian,0,0,singapore,"Aljunied Ave 2 119 #01-54, 380119 Paya Lebar, East, Singapore, Singapore,"
aymm,Samayal by 6ixers (Chander Road) - Islandwide,Indian,4.8,17,singapore,"49 Chander Road,"
aymu,TOTO Seafood (Fanside Building),Seafood,4.9,56,singapore,"46 Lor 23 Geylang Ground Floor, Fansida Building, 388375,"
az6o,Picanhas' (Club Street) - Islandwide,American,0,0,singapore,"92 Club Street, 069460,"
azc3,JQueen Sky (Sengkang),Asian,0,0,singapore,"Blk 223B Compassvale Walk #15-639 S542223,"
azhs,Thai Savoury (55 Serangoon North),Thai,4.9,717,singapore,"55 Serangoon North Ave 4 #01-15,"
azjy,InstaShake and Waffles (Geylang Road),Burgers,5,339,singapore,"340 Geylang road #01-13, S 38936,"
azko,Hotpan Sizzler (Century Square),Western,4.9,186,singapore,"2 TAMPINES CENTRAL 5
#03-19 CENTURY SQUARE
SINGAPORE 529509 MR4,"
azp5,Taste of Hanoi (Balestier Road),Vietnamese,0,0,singapore,"221 Balestier Road, #01-04, Rocca Balestier, Singapore 329928,"
azu0,Fire Western & Grill (Tampines Central),Asian,0,0,singapore,"10 TAMPINES CENTRAL 1 #05-05,#05-06,#05-07 TAMPINES ONE SINGAPORE 529536 MR1,"
azv9,Sheng xin fish head steamboat (Telok Blangah Cres),Seafood,4.8,51,singapore,"Blk 12 Telok Blangah Cres #01-91 Singapore 090012,"
azye,Pho Vietnam (Kopitiam @ Jurong Point),Vietnamese,5,160,singapore,"1 Jurong West Central 2 #B1-42/43/44, Jurong Point (Cantine by Kopitiam, Stall 8), Singapore  648886,"
b0af,Super Coconut (Hougang 1),Beverages,5,496,singapore,"1 hougang st 91 #01-34 hougang 1,"
b0dq,Yaki Yaki Bo (NEX),Japanese,4.8,92,singapore,"23 Serangoon Central #B1-79, NEX (within &JOY Japanese Food Street),"
b0dt,Ding Ji (Far East Plaza),Chinese,0,0,singapore,"14 SCOTTS ROAD #01-08/14 FAR EAST PLAZA,"
b0gh,Kim Hin Seafood (Bishan Street 22),Chinese,4.7,195,singapore,"Blk 284 Bishan St 22, KPT 284, #01-211,"
b0ju,Zuya Vegetarian (Tiong Bahru Road),Asian,4.9,423,singapore,"298 Tiong Bahru Road Unit No: #02-111A 168732,"
b0ls,Redberry Bakery (Sin Ming Rd),Pancakes and Waffles,4.5,93,singapore,"Blk 22 Sin Ming Road #01-236 Singapore, 570022,"
b0zz,1A Heritage (New Upper Changi),Curry,4.9,361,singapore,"209 New Upper Changi Road #01-633,"
b11t,Viet Taste Vietnamese Restaurant (Food Junction - Great World),Noodles,5,1083,singapore,"1 Kim Seng Promenade #03-116 Food Junction Stall MR2 Great World City,"
b120,ISHIRO FUSION BOWL (28 Choa Chu Kang),Japanese,4.9,733,singapore,"28 CHOA CHU KANG DRIVE #01-02,"
b18c,Baker's Brew Studio (Tampines Mall),Cakes,4.9,105,singapore,"Tampines Mall, 4 Tampines 5 B1-K19,"
b19f,Joo Chiat Fish Soup (18 toh yi),Chinese,0,0,singapore,"Blk 18 Toh Yi drive 01-97,590018,"
b1by,Canton Paradise (VivoCity),Chinese,5,96,singapore,"1 Harbourfront Walk VivoCity #01-53 Singapore 098585,"
b1gu,I.Fish Soup (Food Opera - ION),Soups,4.9,387,singapore,"#B4-03/04 Ion Orchard, 2 Orchard Turn, Singapore 238801,"
b1h4,Xiang Man Yuan Seafood (Woodlands),Seafood,4.9,133,singapore,"785E Woodlands Rise, SG735785,"
b1nz,Wattana Thai by Jenny (Geylang Road),Thai,4.9,10,singapore,"512 Geylang Road, Lor 28 Geylang, 389468,"
b1ob,Long Xing Chicken Rice (Bedok North Street 3),Porridge,4.9,81,singapore,"BLK 538 BEDOK NORTH ST 3 #01-88 S460538,"
b1pv,McDonald's (Plaza Singapura),Fast Food,4.9,1379,singapore,"68 Orchard Road, B1-23/24, Museum, 238839,"
b1xo,Chicken Nice (Geylang Road),Singaporean,0,0,singapore,"Geylang Rd 440 Fellascube, 389400 Mountbatten, East, Singapore, Singapore,"
b1xp,Bowlé - Healthy Nutritional Salad Mexican Bowl (Chinatown Point),Healthy,4.6,400,singapore,"133 NEW BRIDGE ROAD, CHINATOWN POINT, #B1-50C, SINGAPORE 059413,"
b1z5,Moscato Kitchen (Le Quest Mall),Western,4.4,5,singapore,"4 Bukit Batok St 41, LeQuest Mall, #01-22 to 28 657991,"
b23z,JOM TEH TARIK (Sengkang East Road),,5,13,singapore,"Sengkang E Rd 200A #06-10, 541200 Sengkang, North, Singapore, Singapore,"
b2a0,PREMIUM CATERING PRIVATE LTD (Chin Bee Avenue),Asian,4.9,20,singapore,"21 Chin Bee Ave , 619942 Jurong West, West, Singapore, Singapore,"
b2ot,Burger King® (The Woodgrove),Burgers,5,882,singapore,"30 WOODLANDS AVENUE 1, THE WOODGROVE, #01-11,"
b2qk,Pakcik Kampung,Western,4.1,8,singapore,"Bukit Batok Cres 20 Enterprise Centre, #13-07, 658080 Bukit Batok, West, Singapore, Singapore,"
b2ro,Wonders (Ang Mo Kio),Dessert,4.8,13,singapore,"128 Ang Mo Kio Ave 3, #01-1867, Singapore 560128,"
b2tg,Jiak Song Mee Hoon Kway (Queens St),Noodles,5,134,singapore,"269B Queen Street #01-236 Singapore 180269,"
b2vx,Teng Sheng Korean BBQ Buffet (Ang Mo Kio),Korean,3.1,5,singapore,"ITE College Central, Ang Mo Kio Dr 2 2 ANG MO KIO DRIVE #02-09 ITE COLLEGE CENTRAL BLK F SINGAPORE 567720, 567720 Ang Mo Kio, North, Singapore, Singapore,"
b2w0,Fei Po Gai (21 South Bridge),Chinese,4.7,56,singapore,"21 SOUTH BRIDGE ROAD,"
b35x,Good Good Bird Signature (Chai Chee Drive),Chicken,4.9,8,singapore,"55 CHAI CHEE DRIVE #01-192 SG460055,"
b3a3,Bombay Kitchen-Indian And Mexican Cuisine (80 Boat Quay),,3.7,30,singapore,"80 Boat Quay 049868,"
b3bd,Street of Bangkok (Cosford Container Park),,0,0,singapore,"30 Cosford Road #01-06 SG499550, S 499550,"
b3co,The Saladbox (809 French Rd) - Islandwide,Salads,4.7,10,singapore,"809 French Road #01-35,"
b3ib,Jade's chicken (New Upper Changi Rd),Asian,4.9,23,singapore,"125 Lor 1 Toa Payoh, #01-523 Singapore 310125,"
b3p9,Hang Cusine (Billion Food Point) - Islandwide,Korean,5,21,singapore,"5008 Ang Mo Kio Ave 5 Tech Place 2, #02-01 Billion Food Point,"
b3pq,Chia Puddies (Eu Tong Sen Street),Dessert,0,0,singapore,"6 Eu Tong Sen St, #01-41, Singapore 059817,"
b3t1,Haedeum Charcoal BBQ (Pasir Ris East),Korean,5,18,singapore,"E!Avenue, Pasir Ris Cl 1, #01-302 & #01-303, 519599 Pasir Ris East, East, Singapore, Singapore,"
b3vl,New Odense / O Cha (Woodlands North Plaza),Pancakes and Waffles,5,1129,singapore,"Blk 883 woodlands street 82 #01-492 Singapore 730883,"
b3xy,Panini Italiani by Da Paolo (Holland V),Sandwiches,4.9,172,singapore,"118 HOLLAND AVENUE #01-06,"
b42v,Spices & Curries (Serangoon North Avenue 1),Indian,5,550,singapore,"#01-464, 153 Serangoon North Avenue 1, Singapore 550153,"
b42w,Galangal Thai Restaurant (Bishan),Thai,4.9,11,singapore,"3 Bishan Street 14, BIshan Clubhouse . Singapore 579780,"
b4pb,Poczarica (clark quay),Asian,0,0,singapore,"30 Victoria Street #01-19, Singapore 187996,"
b4rr,Zhang Liang Mala Tang 张亮麻辣烫 (Chinatown 牛车水店) (Pickering Street),Mala Xiang Guo,5,635,singapore,"3 PICKERING STREET #01-36/37, NANKIN ROW,"
b4tg,Seoul Bunsik (Far East Plaza),Korean,5,70,singapore,"#01-01, 14 Scotts Road, Far East Plaza, Singapore 228213,"
b4tp,Yamaya Kitchen (PLQ Mall),Japanese,4.7,9,singapore,"B2-17, PLQ Mall, 10 Paya Lebar Road 409057,"
b4wf,Casa Fiesta (Upper Changi),Filipino,4.9,518,singapore,"430 upper changi road #01-44 Singapore 487048,"
b4xy,King Dae Bak (Tiong Bahru Plaza),Korean,4.9,57,singapore,"302 Tiong Bahru Rd, #03-101 Tiong Bahru Plaza Kopitiam, S 168732,"
b4zl,YSS Western Food (Koufu Republic Poly),Chicken,4.3,97,singapore,"Republic Polytechnic, 31 Woodlands Avenue 9 South Food Court #01-01, S738964,"
b59r,Zhen Neng Zhu La Mian & Xiao Long Bao (Kallang Ave) - Islandwide,Chinese,0,0,singapore,"12 Kallang Ave, #01-32, #01-33A, Kallang, 339511,"
b5g0,Feng Fried Rice (Admiralty MRT),Asian,1.4,5,singapore,"70 Woodlands avenue 7 admiralty mrt station (NS10 #01-02, (Stall 4)Singapore 738344, S 738344,"
b5kt,Eng Kee Chicken Wings (Beauty World),Chicken Wings,4.8,29,singapore,"144 upper bukit timah road, beauty world centre, #04-46 s(588177),"
b5q7,Tendon Sekai (Tradehub 21),Japanese,4.3,5,singapore,"28 Boon Lay Way #01-175/176 TradeHub 21 Singapore 609971,"
